UMLS_id	MedDRA_ADR_level	MedDRA_ADR_id	MedDRA_ADR_name
C0021313	LT	10021851	Infection of kidney, unspecified
C0021331	OL	10048039	Wound infection NEC
C0021342	LT	10058839	Enteritis infectious
C0021342	PT	10058839	Enteritis infectious
C0021345	LT	10027923	Mononucleosis infectious
C0021345	LT	10021914	Infectious mononucleosis
C0021345	PT	10021914	Infectious mononucleosis
C0021345	LT	10018300	Glandular fever
C0021345	OL	10027909	Mononculeosis infectious
C0021355	LT	10021919	Infective otitis externa
C0021355	LT	10021920	Infective otitis externa, unspecified
C0021359	LT	10021926	Infertility
C0021359	PT	10021926	Infertility
C0021359	LT	10021930	Infertility NOS
C0021359	LT	10042012	Sterility
C0021360	OL	10021927	Infertility due to extratesticular causes
C0021361	LT	10016398	Female infertility
C0021361	LT	10021928	Infertility female
C0021361	PT	10021928	Infertility female
C0021361	LT	10021940	Infertility, female, of unspecified origin
C0021362	OL	10021937	Infertility, female, of other specified origin
C0021362	OL	10016401	Female infertility of other specified origin
C0021364	LT	10021929	Infertility male
C0021364	PT	10021929	Infertility male
C0021364	LT	10025511	Male infertility, unspecified
C0021368	LT	10061218	Inflammation
C0021368	PT	10061218	Inflammation
C0021368	HT	10021950	Inflammations
C0021368	LT	10021961	Inflammation NOS
C0021368	LT	10021995	Inflammatory reaction
C0021381	LT	10063525	Exudative inflammation
C0021386	LT	10072177	Necrotizing granuloma
C0021386	LT	10072175	Necrotising granuloma
C0021390	LT	10021972	Inflammatory bowel disease
C0021390	PT	10021972	Inflammatory bowel disease
C0021390	LT	10021973	Inflammatory bowel disease NOS
C0021390	LT	10021184	IBD
C0021396	OL	10021996	Inflammatory spondylopathies in diseases classified elsewhere
C0021400	LT	10022000	Influenza
C0021400	PT	10022000	Influenza
C0021400	LT	10016790	Flu
C0021400	LT	10042807	Syndrome flu
C0021400	LT	10016793	Flu syndrome
C0021414	OL	10022007	Influenza with other respiratory manifestations
C0021446	LT	10022020	Inguinal hernia repair
C0021446	PT	10022020	Inguinal hernia repair
C0021446	LT	10022025	Inguinal herniorrhaphy
C0021447	LT	10022024	Inguinal hernia, without mention of obstruction or gangrene
C0021459	LT	10052996	Inhalation therapy
C0021459	PT	10052996	Inhalation therapy
C0021502	HG	10022114	Injuries NEC
C0021505	LT	10022180	Injury to diaphragm without mention of open wound into cavity
C0021564	LT	10022403	Insect bite NOS
C0021567	OL	10022424	Insect bite, nonvenomous, of other, multiple, and unspecified sites, without mention of infection
C0021588	OL	10003436	Artificial insemination (donor)
C0021588	LT	10056412	Artificial insemination by donor
C0021588	PT	10056412	Artificial insemination by donor
C0021589	LT	10003437	Artificial insemination (husband)
C0021605	OL	10022441	Insomnia NEC
C0021610	LT	10022445	Inspiratory capacity
C0021610	PT	10022445	Inspiratory capacity
C0021614	LT	10022458	Instantaneous death
C0021645	LT	10022481	Insulin coma
C0021655	LT	10022489	Insulin resistance
C0021655	PT	10022489	Insulin resistance
C0021655	LT	10022490	Insulin resistance syndrome
C0021655	PT	10022490	Insulin resistance syndrome
C0021670	LT	10022498	Insulinoma
C0021670	PT	10022498	Insulinoma
C0021705	LT	10060080	Intelligence test
C0021705	PT	10060080	Intelligence test
C0021705	LT	10060115	IQ test
C0021775	LT	10009241	Claudication intermittent
C0021775	LT	10022562	Intermittent claudication
C0021775	PT	10022562	Intermittent claudication
C0021775	LT	10008411	Charcot's syndrome
C0021775	LT	10056868	Angiosclerotic myasthenia
C0021776	LT	10022568	Intermittent explosive disorder
C0021776	PT	10022568	Intermittent explosive disorder
C0021777	LT	10052959	Intermittent positive pressure breathing
C0021777	PT	10052959	Intermittent positive pressure breathing
C0021779	OL	10022587	Internal injury to unspecified or ill-defined organs without mention of open wound into cavity
C0021807	LT	10022622	Intertrigo
C0021807	PT	10022622	Intertrigo
C0021816	LT	10052994	Chemonucleolysis
C0021816	PT	10052994	Chemonucleolysis
C0021818	LT	10022636	Intervertebral disc displacement
C0021818	PT	10022636	Intervertebral disc displacement
C0021828	LT	10062022	Intestinal atresia
C0021828	PT	10062022	Intestinal atresia
C0021828	LT	10050083	Intestinal atresia NOS
C0021830	LT	10022644	Intestinal disaccharidase deficiencies and disaccharide malabsorption
C0021831	LT	10045793	Unspecified disorder of intestine
C0021832	LT	10022693	Intestinal parasitism, unspecified
C0021832	LT	10033913	Parasitic infection intestinal
C0021833	LT	10022647	Intestinal fistula
C0021833	PT	10022647	Intestinal fistula
C0021843	LT	10029958	Obstruction intestinal
C0021843	LT	10022687	Intestinal obstruction
C0021843	PT	10022687	Intestinal obstruction
C0021843	LT	10022690	Intestinal obstruction NOS
C0021843	LT	10045979	Unspecified intestinal obstruction
C0021843	LT	10006055	Bowel obstruction
C0021843	LT	10029937	Obstruction bowel
C0021844	LT	10022691	Intestinal obstruction without mention of hernia
C0021845	LT	10034413	Perforation intestinal
C0021845	LT	10022694	Intestinal perforation
C0021845	PT	10022694	Intestinal perforation
C0021845	LT	10022696	Intestinal perforation NOS
C0021845	LT	10034406	Perforation bowel
C0021845	LT	10006056	Bowel perforation
C0021845	LT	10034421	Perforation of intestine
C0021845	OL	10034222	Peforation bowel
C0021845	LT	10034385	Perforated bowel
C0021846	LT	10048616	Intestinal polyp
C0021846	PT	10048616	Intestinal polyp
C0021847	LT	10022698	Intestinal pseudo-obstruction
C0021859	LT	10057558	Intra-abdominal venous shunt
C0021870	LT	10068344	Intracerebral hematoma
C0021870	LT	10068342	Intracerebral haematoma
C0021874	LT	10022755	Intracranial abscess
C0021878	OL	10022769	Intracranial injury of other and unspecified nature without mention of open intracranial wound
C0021879	OL	10022506	Intcran inj of oth and unspec nature, w/o ment of open intcran wound, with state of cons unspec
C0021881	LT	10072343	Intradermal test
C0021881	LT	10060069	Intracutaneous test
C0021889	LT	10052616	Intraoperative care
C0021889	PT	10052616	Intraoperative care
C0021890	LT	10052620	Intraoperative complications
C0021899	LT	10023102	IUD expelled
C0021899	LT	10023098	IUCD expelled
C0021899	LT	10022746	Intra-uterine contraceptive device expelled
C0021900	OL	10023099	IUD
C0021900	LT	10023096	IUCD
C0021900	LT	10022745	Intra-uterine contraceptive device
C0021900	PT	10022745	Intra-uterine contraceptive device
C0021925	LT	10022860	Intubation
C0021925	LT	10022862	Intubation NOS
C0021931	LT	10051041	Feeding tube insertion
C0021931	LT	10053050	Gastrointestinal tube insertion
C0021931	PT	10053050	Gastrointestinal tube insertion
C0021932	LT	10067450	Endotracheal intubation
C0021932	PT	10067450	Endotracheal intubation
C0021933	LT	10022863	Intussusception
C0021933	PT	10022863	Intussusception
C0021933	LT	10022875	Invagination of intestine
C0022073	LT	10022941	Iridocyclitis
C0022073	PT	10022941	Iridocyclitis
C0022073	LT	10045985	Unspecified iridocyclitis
C0022078	LT	10061254	Iris disorder
C0022078	PT	10061254	Iris disorder
C0022078	LT	10022950	Iris disorder NOS
C0022078	LT	10068847	Iridopathy
C0022079	LT	10057412	Iris neoplasm
C0022079	PT	10057412	Iris neoplasm
C0022081	LT	10022955	Iritis
C0022081	PT	10022955	Iritis
C0022102	LT	10053300	Eye irrigation
C0022102	PT	10053300	Eye irrigation
C0022104	LT	10023003	Irritable bowel syndrome
C0022104	PT	10023003	Irritable bowel syndrome
C0022104	LT	10028131	Mucous colitis
C0022104	LT	10009897	Colitis mucous
C0022104	LT	10023004	Irritable colon
C0022104	LT	10023005	Irritable colon syndrome
C0022104	LT	10041409	Spastic colon
C0022104	LT	10009980	Colon spastic
C0022104	OL	10021192	IBS
C0022104	LT	10023002	Irritable bowel
C0022104	LT	10017494	Functional bowel syndrome
C0022107	LT	10022998	Irritability
C0022107	PT	10022998	Irritability
C0022107	LT	10023000	Irritable
C0022107	LT	10016337	Feeling irritated
C0022107	LT	10023010	Irritable symptom
C0022116	LT	10054438	Ischemia
C0022116	LT	10061255	Ischaemia
C0022116	PT	10061255	Ischaemia
C0022116	LT	10050000	Ischaemia NOS
C0022116	MTH_LT	10050000	Ischemia NOS
C0022254	LT	10023074	Isospora belli
C0022281	LT	10015947	Eye itching
C0022281	LT	10023088	Itching eyes
C0022281	LT	10052140	Eye pruritus
C0022281	PT	10052140	Eye pruritus
C0022281	LT	10023090	Itchy eyes
C0022281	LT	10030048	Ocular itching
C0022333	LT	10023115	Jacksonian seizures
C0022333	LT	10010910	Convulsion Jacksonian
C0022336	LT	10011384	Creutzfeldt-Jakob disease
C0022336	PT	10011384	Creutzfeldt-Jakob disease
C0022336	LT	10023117	Jakob-Creutzfeldt disease
C0022336	LT	10055172	Creutzfeld-Jakob disease
C0022336	LT	10009217	CJD
C0022336	LT	10009216	CJ disease
C0022336	LT	10023116	Jacob-Creutzfeld disease
C0022336	LT	10011382	Creutzfeld-Jacob disease
C0022346	LT	10021207	Icterus
C0022346	LT	10023126	Jaundice
C0022346	PT	10023126	Jaundice
C0022346	LT	10023139	Jaundice NOS
C0022348	LT	10023130	Jaundice extrahepatic obstructive
C0022348	PT	10023130	Jaundice extrahepatic obstructive
C0022348	LT	10023131	Jaundice extrahepatic obstructive NOS
C0022350	LT	10013800	Dubin-Johnson syndrome
C0022350	PT	10013800	Dubin-Johnson syndrome
C0022353	LT	10023138	Jaundice neonatal
C0022353	PT	10023138	Jaundice neonatal
C0022353	LT	10028953	Neonatal jaundice
C0022353	LT	10021210	Icterus neonatorum
C0022353	LT	10023141	Jaundice of newborn
C0022353	LT	10023137	Jaundice in baby
C0022354	LT	10029982	Obstructive jaundice
C0022354	LT	10008640	Cholestatic jaundice
C0022354	LT	10023129	Jaundice cholestatic
C0022354	PT	10023129	Jaundice cholestatic
C0022354	LT	10049893	Cholestatic icterus
C0022361	LT	10023146	Jaw cyst
C0022361	PT	10023146	Jaw cyst
C0022362	OL	10013134	Diseases of the jaws
C0022362	OL	10045758	Unspecified disease of the jaws
C0022362	LT	10061257	Jaw disorder
C0022362	PT	10061257	Jaw disorder
C0022362	LT	10023148	Jaw disorder NOS
C0022363	LT	10017291	Fractured jaw
C0022363	LT	10023149	Jaw fracture
C0022363	PT	10023149	Jaw fracture
C0022363	LT	10006388	Broken jaw
C0022375	LT	10021319	Ileojejunal bypass
C0022375	PT	10021319	Ileojejunal bypass
C0022377	LT	10023180	Jejunostomy
C0022377	PT	10023180	Jejunostomy
C0022387	LT	10057936	Jervell and Lange-Nielsen syndrome
C0022398	LT	10023196	Job's syndrome
C0022398	LT	10051040	Hyper IgE syndrome
C0022398	PT	10051040	Hyper IgE syndrome
C0022398	LT	10051063	Buckley's syndrome
C0022408	LT	10003285	Arthropathy
C0022408	PT	10003285	Arthropathy
C0022408	LT	10003376	Arthropathy NOS
C0022408	LT	10003286	Arthropathy (NOS)
C0022408	LT	10045640	Unspecified arthropathy
C0022408	LT	10003392	Arthropathy, unspecified
C0022408	LT	10045795	Unspecified disorder of joint
C0022408	LT	10003416	Arthrosis
C0022408	LT	10003418	Arthrosis NOS
C0022408	HG	10023213	Joint disorders
C0022408	LT	10023211	Joint disorder
C0022408	LT	10013230	Disorder joint
C0022408	LT	10023212	Joint disorder NOS
C0022408	LT	10023214	Joint dysfunction
C0022408	LT	10003394	Arthropathy, unspecified, site unspecified
C0022408	LT	10045798	Unspecified disorder of joint, site unspecified
C0022410	LT	10064931	Joint instability
C0022410	PT	10064931	Joint instability
C0022411	LT	10024829	Loose body in joint
C0022411	PT	10024829	Loose body in joint
C0022411	LT	10024834	Loose body in joint, site unspecified
C0022415	LT	10056367	Joint tuberculosis
C0022415	PT	10056367	Joint tuberculosis
C0022438	LT	10023251	Juvenile delinquency
C0022492	LT	10015133	Erotomania
C0022504	LT	10051891	Kaposi's varicelliform eruption
C0022504	PT	10051891	Kaposi's varicelliform eruption
C0022521	LT	10023299	Kartagener's syndrome
C0022526	LT	10023306	Karyotyping
C0022526	LT	10023302	Karyotype analysis
C0022526	PT	10023302	Karyotype analysis
C0022541	LT	10048804	Kearns-Sayre syndrome
C0022541	PT	10048804	Kearns-Sayre syndrome
C0022548	LT	10023329	Keloid
C0022548	LT	10023330	Keloid scar
C0022548	PT	10023330	Keloid scar
C0022568	LT	10023332	Keratitis
C0022568	PT	10023332	Keratitis
C0022568	LT	10023336	Keratitis NOS
C0022568	LT	10021953	Inflammation corneal
C0022568	LT	10011023	Corneal inflammation
C0022568	LT	10023346	Keratitis, unspecified
C0022568	LT	10045988	Unspecified keratitis
C0022570	LT	10012307	Dendritic keratitis
C0022572	LT	10023347	Keratoacanthoma
C0022572	PT	10023347	Keratoacanthoma
C0022572	LT	10073955	Squamous cell carcinoma, keratoacanthoma-type
C0022573	LT	10023348	Keratoconjunctivitis
C0022573	LT	10023352	Keratoconjunctivitis, unspecified
C0022575	LT	10023350	Keratoconjunctivitis sicca
C0022578	LT	10023353	Keratoconus
C0022578	PT	10023353	Keratoconus
C0022578	LT	10023356	Keratoconus, unspecified
C0022579	LT	10023357	Keratoderma
C0022580	LT	10037509	Punctate keratosis
C0022580	PT	10037509	Punctate keratosis
C0022581	LT	10000568	Acquired keratoderma
C0022581	LT	10023360	Keratoderma, acquired
C0022584	LT	10045206	Tylosis
C0022593	LT	10023368	Keratosis
C0022594	LT	10023358	Keratoderma blenorrhagica
C0022594	PT	10023358	Keratoderma blenorrhagica
C0022594	LT	10023359	Keratoderma blenorrhagicum
C0022595	LT	10011860	Darier's disease
C0022595	LT	10023369	Keratosis follicular
C0022595	PT	10023369	Keratosis follicular
C0022596	LT	10033554	Palmoplantar keratoderma
C0022596	PT	10033554	Palmoplantar keratoderma
C0022602	LT	10000614	Actinic keratosis
C0022602	PT	10000614	Actinic keratosis
C0022602	LT	10039980	Senile keratosis
C0022602	LT	10041304	Solar keratosis
C0022602	LT	10039979	Senile keratoma
C0022603	LT	10039791	Seborrheic keratosis
C0022603	LT	10039796	Seborrhoeic keratosis
C0022603	PT	10039796	Seborrhoeic keratosis
C0022603	LT	10004152	Basal cell papilloma
C0022603	LT	10058231	Seborrheic wart
C0022603	LT	10039797	Seborrhoeic wart
C0022603	LT	10039991	Senile warts
C0022610	LT	10023376	Kernicterus
C0022610	PT	10023376	Kernicterus
C0022610	LT	10029814	Nuclear jaundice
C0022610	LT	10023140	Jaundice nuclear
C0022610	LT	10058102	Bilirubin encephalopathy
C0022638	LT	10023391	Ketosis
C0022638	PT	10023391	Ketosis
C0022650	LT	10007013	Calculus of kidney
C0022650	LT	10023399	Kidney calculus
C0022650	LT	10006994	Calculus kidney
C0022650	LT	10023437	Kidney stones
C0022650	LT	10023436	Kidney stone
C0022650	LT	10038385	Renal calculi
C0022650	LT	10038386	Renal calculus
C0022650	LT	10038387	Renal calculus NOS
C0022650	LT	10007020	Calculus renal
C0022650	LT	10007021	Calculus renal NOS
C0022650	LT	10038527	Renal stone
C0022656	LT	10028864	Necrosis kidney cortex
C0022656	LT	10023414	Kidney cortex necrosis
C0022656	LT	10038422	Renal cortical necrosis
C0022656	PT	10038422	Renal cortical necrosis
C0022658	LT	10029151	Nephropathy
C0022658	PT	10029151	Nephropathy
C0022658	HG	10029149	Nephropathies
C0022658	LT	10029154	Nephropathy NOS
C0022658	LT	10051051	Renal disease
C0022658	LT	10051052	Kidney disorder
C0022658	OL	10013231	Disorder kidney
C0022658	LT	10038428	Renal disorder
C0022658	PT	10038428	Renal disorder
C0022658	LT	10013263	Disorder renal
C0022658	LT	10038429	Renal disorder NOS
C0022660	LT	10000821	Acute kidney failure
C0022660	LT	10016150	Failure kidney acute
C0022660	LT	10023419	Kidney failure acute
C0022660	LT	10001041	Acute renal failure
C0022660	LT	10038436	Renal failure acute
C0022660	PT	10038436	Renal failure acute
C0022660	LT	10038526	Renal shutdown acute
C0022660	LT	10001051	Acute renal failure, unspecified
C0022661	LT	10023420	Kidney failure chronic
C0022661	LT	10009119	Chronic renal failure
C0022661	LT	10038444	Renal failure chronic
C0022661	PT	10038444	Renal failure chronic
C0022661	LT	10014647	End stage renal failure
C0022661	LT	10014646	End stage renal disease (ESRD)
C0022662	LT	10061490	Renal function test
C0022662	PT	10061490	Renal function test
C0022662	LT	10050274	Renal function tests NOS
C0022662	HT	10038454	Renal function analyses
C0022665	HT	10038486	Renal neoplasms
C0022665	LT	10038485	Renal neoplasm NOS
C0022665	LT	10061482	Renal neoplasm
C0022665	PT	10061482	Renal neoplasm
C0022665	LT	10038484	Renal neoplasia
C0022665	LT	10028979	Neoplasia renal
C0022667	LT	10028865	Necrosis kidney papillary
C0022667	LT	10028876	Necrosis papillary kidney
C0022667	LT	10033695	Papillary kidney necrosis
C0022667	LT	10038491	Renal papillary necrosis
C0022667	PT	10038491	Renal papillary necrosis
C0022667	LT	10033699	Papillary necrosis renal
C0022667	LT	10033711	Papillitis renal necrotizing
C0022667	LT	10038494	Renal papillitis necrotizing
C0022667	LT	10038493	Renal papillitis necrotising
C0022667	LT	10056221	Papillitis renal necrotising
C0022667	LT	10038479	Renal medullary necrosis
C0022671	LT	10023438	Kidney transplant
C0022671	LT	10038533	Renal transplant
C0022671	PT	10038533	Renal transplant
C0022672	LT	10029162	Nephrosis lower nephron
C0022672	LT	10024963	Lower nephron nephrosis
C0022672	LT	10001099	Acute tubular necrosis
C0022672	LT	10038541	Renal tubular necrosis acute
C0022680	LT	10036045	Polycystic kidney
C0022680	LT	10023433	Kidney polycystic
C0022680	LT	10036048	Polycystic kidney, unspecified type
C0022681	LT	10027104	Medullary sponge kidney
C0022682	LT	10064242	Kienbock's disease
C0022716	LT	10027293	Menkes' kinky hair syndrome
C0022716	LT	10023452	Kinky hair syndrome
C0022716	LT	10027294	Menkes' syndrome
C0022716	PT	10027294	Menkes' syndrome
C0022716	LT	10027292	Menke's kinky hair syndrome
C0022729	HT	10023455	Klebsiella infections
C0022729	LT	10023454	Klebsiella infection NOS
C0022729	LT	10061259	Klebsiella infection
C0022729	PT	10061259	Klebsiella infection
C0022734	LT	10023461	Kleptomania
C0022734	PT	10023461	Kleptomania
C0022734	OL	10023462	Kleptomannia
C0022735	LT	10023463	Klinefelter's syndrome
C0022735	PT	10023463	Klinefelter's syndrome
C0022735	LT	10048229	XXY syndrome
C0022738	LT	10023464	Klippel-Feil syndrome
C0022738	PT	10023464	Klippel-Feil syndrome
C0022739	LT	10056915	Klippel-Trenaunay-Weber syndrome
C0022739	LT	10051452	Klippel-Trenaunay syndrome
C0022739	PT	10051452	Klippel-Trenaunay syndrome
C0022744	LT	10049032	Knee injury
C0022782	LT	10024394	Leukoplakia of penis
C0022782	PT	10024394	Leukoplakia of penis
C0022783	LT	10068591	Kraurosis vulvae
C0022783	LT	10024399	Leukoplakic vulvitis
C0022783	LT	10047760	Vulval leukoplakia
C0022783	PT	10047760	Vulval leukoplakia
C0022790	LT	10068816	Krukenberg tumor
C0022790	LT	10068811	Krukenberg tumour
C0022802	LT	10023497	Kuru
C0022802	PT	10023497	Kuru
C0022802	LT	10023498	Kuru agent infection
C0022806	LT	10023504	Kwashiorkor
C0022806	PT	10023504	Kwashiorkor
C0022810	LT	10023505	Kyasanur Forest disease
C0022810	PT	10023505	Kyasanur Forest disease
C0022820	OL	10023507	Kyphoscoliosis and scoliosis
C0022821	LT	10023509	Kyphosis
C0022821	PT	10023509	Kyphosis
C0022822	LT	10023510	Kyphosis (acquired)
C0022822	LT	10020465	Hunchback (acquired)
C0022823	LT	10023511	Kyphosis (acquired) (postural)
C0022865	MTH_LT	10010153	Complication of labor NOS
C0022865	LT	10010153	Complication of labour NOS
C0022865	LT	10055557	Complication of labor
C0022865	LT	10061057	Labor complication
C0022865	LT	10061050	Labour complication
C0022865	PT	10061050	Labour complication
C0022875	LT	10021718	Induced labour
C0022875	PT	10021718	Induced labour
C0022875	LT	10056140	Labour induced
C0022875	LT	10055562	Induced labor
C0022875	LT	10023540	Labor induced
C0022876	LT	10023545	Labor premature
C0022876	LT	10036599	Premature labor
C0022876	LT	10036600	Premature labour
C0022876	PT	10036600	Premature labour
C0022876	LT	10023555	Labour premature
C0022885	LT	10059938	Laboratory test
C0022885	PT	10059938	Laboratory test
C0022885	LT	10059950	Lab test
C0022890	LT	10023558	Labyrinthine disorder
C0022890	LT	10013232	Disorder labyrinthine
C0022890	LT	10023559	Labyrinthine disorder NOS
C0022890	LT	10023560	Labyrinthine disorders
C0022893	LT	10023567	Labyrinthitis
C0022893	PT	10023567	Labyrinthitis
